timestamp,device,worker_instance,duration_ms,packet_id,layer_idx,operation,success,memory_used_mb,error_message
1763318128.8562624,igpu,igpu_expert_ffn_layer_5,0.002,4758,5,expert_ffn,True,20.00,
1763318128.8564098,igpu,igpu_attention_layer_6,0.002,4759,6,attention_layernorm,True,20.00,
1763318128.8566804,igpu,igpu_attention_layer_6,0.001,4760,6,attention_qkv_proj,True,20.00,
1763318128.8568113,igpu,cpu_router,0.002,4761,6,router_logits,True,20.00,
1763318128.8579986,cpu,cpu_router,1.055,4762,6,expert_selection,True,10.00,
1763318128.8581705,igpu,igpu_expert_ffn_layer_6,0.009,4763,6,expert_ffn,True,20.00,
1763318128.858315,igpu,igpu_attention_layer_7,0.002,4764,7,attention_layernorm,True,20.00,
1763318128.8584352,igpu,igpu_attention_layer_7,0.003,4765,7,attention_qkv_proj,True,20.00,
1763318128.8585742,igpu,cpu_router,0.007,4766,7,router_logits,True,20.00,
1763318128.8597605,cpu,cpu_router,1.056,4767,7,expert_selection,True,10.00,
1763318128.8599005,igpu,igpu_expert_ffn_layer_7,0.007,4768,7,expert_ffn,True,20.00,
1763318128.860019,igpu,igpu_attention_layer_8,0.002,4769,8,attention_layernorm,True,20.00,
1763318128.86014,igpu,igpu_attention_layer_8,0.002,4770,8,attention_qkv_proj,True,20.00,
1763318128.8603804,igpu,cpu_router,0.007,4771,8,router_logits,True,20.00,
1763318128.8617613,cpu,cpu_router,1.055,4772,8,expert_selection,True,10.00,
1763318128.8619978,igpu,igpu_expert_ffn_layer_8,0.006,4773,8,expert_ffn,True,20.00,
1763318128.8622189,igpu,igpu_attention_layer_9,0.003,4774,9,attention_layernorm,True,20.00,
1763318128.8623872,igpu,igpu_attention_layer_9,0.002,4775,9,attention_qkv_proj,True,20.00,
1763318128.8625374,igpu,cpu_router,0.002,4776,9,router_logits,True,20.00,
1763318128.863752,cpu,cpu_router,1.054,4777,9,expert_selection,True,10.00,
1763318128.8639188,igpu,igpu_expert_ffn_layer_9,0.004,4778,9,expert_ffn,True,20.00,
1763318128.8641052,igpu,igpu_attention_layer_10,0.002,4779,10,attention_layernorm,True,20.00,
1763318128.8642745,igpu,igpu_attention_layer_10,0.002,4780,10,attention_qkv_proj,True,20.00,
1763318128.8644109,igpu,cpu_router,0.008,4781,10,router_logits,True,20.00,
1763318128.865637,cpu,cpu_router,1.054,4782,10,expert_selection,True,10.00,
1763318128.8658743,igpu,igpu_expert_ffn_layer_10,0.005,4783,10,expert_ffn,True,20.00,
1763318128.8661158,igpu,igpu_attention_layer_11,0.004,4784,11,attention_layernorm,True,20.00,
1763318128.8663282,igpu,igpu_attention_layer_11,0.005,4785,11,attention_qkv_proj,True,20.00,
1763318128.8664868,igpu,cpu_router,0.003,4786,11,router_logits,True,20.00,
1763318128.8676834,cpu,cpu_router,1.054,4787,11,expert_selection,True,10.00,
1763318128.867828,igpu,igpu_expert_ffn_layer_11,0.004,4788,11,expert_ffn,True,20.00,
1763318128.867985,igpu,igpu_attention_layer_12,0.002,4789,12,attention_layernorm,True,20.00,
1763318128.8681402,igpu,igpu_attention_layer_12,0.002,4790,12,attention_qkv_proj,True,20.00,
1763318128.8682737,igpu,cpu_router,0.002,4791,12,router_logits,True,20.00,
1763318128.869453,cpu,cpu_router,1.053,4792,12,expert_selection,True,10.00,
1763318128.8695896,igpu,igpu_expert_ffn_layer_12,0.003,4793,12,expert_ffn,True,20.00,
1763318128.8697388,igpu,igpu_attention_layer_13,0.002,4794,13,attention_layernorm,True,20.00,
1763318128.8698895,igpu,igpu_attention_layer_13,0.002,4795,13,attention_qkv_proj,True,20.00,
1763318128.8700113,igpu,cpu_router,0.002,4796,13,router_logits,True,20.00,
1763318128.8711917,cpu,cpu_router,1.053,4797,13,expert_selection,True,10.00,
1763318128.871339,igpu,igpu_expert_ffn_layer_13,0.005,4798,13,expert_ffn,True,20.00,
1763318128.871527,igpu,igpu_attention_layer_14,0.003,4799,14,attention_layernorm,True,20.00,
1763318128.8716986,igpu,igpu_attention_layer_14,0.003,4800,14,attention_qkv_proj,True,20.00,
1763318128.8718264,igpu,cpu_router,0.003,4801,14,router_logits,True,20.00,
1763318128.8730612,cpu,cpu_router,1.056,4802,14,expert_selection,True,10.00,
1763318128.8732736,igpu,igpu_expert_ffn_layer_14,0.011,4803,14,expert_ffn,True,20.00,
1763318128.8734508,igpu,igpu_attention_layer_15,0.002,4804,15,attention_layernorm,True,20.00,
1763318128.8736136,igpu,igpu_attention_layer_15,0.002,4805,15,attention_qkv_proj,True,20.00,
1763318128.8737485,igpu,cpu_router,0.002,4806,15,router_logits,True,20.00,
1763318128.8749306,cpu,cpu_router,1.054,4807,15,expert_selection,True,10.00,
1763318128.8750746,igpu,igpu_expert_ffn_layer_15,0.002,4808,15,expert_ffn,True,20.00,
1763318128.8752308,igpu,igpu_attention_layer_16,0.002,4809,16,attention_layernorm,True,20.00,
1763318128.875384,igpu,igpu_attention_layer_16,0.002,4810,16,attention_qkv_proj,True,20.00,
1763318128.8755257,igpu,cpu_router,0.002,4811,16,router_logits,True,20.00,
1763318128.876701,cpu,cpu_router,1.053,4812,16,expert_selection,True,10.00,
1763318128.8768406,igpu,igpu_expert_ffn_layer_16,0.003,4813,16,expert_ffn,True,20.00,
1763318128.8770037,igpu,igpu_attention_layer_17,0.002,4814,17,attention_layernorm,True,20.00,
1763318128.8771608,igpu,igpu_attention_layer_17,0.003,4815,17,attention_qkv_proj,True,20.00,
1763318128.8772895,igpu,cpu_router,0.002,4816,17,router_logits,True,20.00,
1763318128.8785367,cpu,cpu_router,1.054,4817,17,expert_selection,True,10.00,
1763318128.8787565,igpu,igpu_expert_ffn_layer_17,0.017,4818,17,expert_ffn,True,20.00,
1763318128.878954,igpu,igpu_attention_layer_18,0.002,4819,18,attention_layernorm,True,20.00,
1763318128.879169,igpu,igpu_attention_layer_18,0.002,4820,18,attention_qkv_proj,True,20.00,
1763318128.8793135,igpu,cpu_router,0.002,4821,18,router_logits,True,20.00,
1763318128.880527,cpu,cpu_router,1.055,4822,18,expert_selection,True,10.00,
1763318128.880694,igpu,igpu_expert_ffn_layer_18,0.007,4823,18,expert_ffn,True,20.00,
1763318128.8808687,igpu,igpu_attention_layer_19,0.003,4824,19,attention_layernorm,True,20.00,
1763318128.8810198,igpu,igpu_attention_layer_19,0.002,4825,19,attention_qkv_proj,True,20.00,
1763318128.8811598,igpu,cpu_router,0.002,4826,19,router_logits,True,20.00,
1763318128.8823793,cpu,cpu_router,1.053,4827,19,expert_selection,True,10.00,
1763318128.882565,igpu,igpu_expert_ffn_layer_19,0.010,4828,19,expert_ffn,True,20.00,
1763318128.8827362,igpu,igpu_attention_layer_20,0.002,4829,20,attention_layernorm,True,20.00,
1763318128.8828945,igpu,igpu_attention_layer_20,0.002,4830,20,attention_qkv_proj,True,20.00,
1763318128.8830216,igpu,cpu_router,0.002,4831,20,router_logits,True,20.00,
1763318128.8842447,cpu,cpu_router,1.055,4832,20,expert_selection,True,10.00,
1763318128.884441,igpu,igpu_expert_ffn_layer_20,0.006,4833,20,expert_ffn,True,20.00,
1763318128.8846202,igpu,igpu_attention_layer_21,0.003,4834,21,attention_layernorm,True,20.00,
1763318128.8847828,igpu,igpu_attention_layer_21,0.002,4835,21,attention_qkv_proj,True,20.00,
1763318128.884917,igpu,cpu_router,0.002,4836,21,router_logits,True,20.00,
1763318128.8860734,cpu,cpu_router,1.028,4837,21,expert_selection,True,10.00,
1763318128.886218,igpu,igpu_expert_ffn_layer_21,0.003,4838,21,expert_ffn,True,20.00,
1763318128.8863714,igpu,igpu_attention_layer_22,0.002,4839,22,attention_layernorm,True,20.00,
1763318128.8865156,igpu,igpu_attention_layer_22,0.002,4840,22,attention_qkv_proj,True,20.00,
1763318128.886646,igpu,cpu_router,0.003,4841,22,router_logits,True,20.00,
1763318128.8878288,cpu,cpu_router,1.058,4842,22,expert_selection,True,10.00,
1763318128.8879528,igpu,igpu_expert_ffn_layer_22,0.003,4843,22,expert_ffn,True,20.00,
1763318128.8881028,igpu,igpu_attention_layer_23,0.003,4844,23,attention_layernorm,True,20.00,
1763318128.888253,igpu,igpu_attention_layer_23,0.002,4845,23,attention_qkv_proj,True,20.00,
1763318128.8883755,igpu,cpu_router,0.002,4846,23,router_logits,True,20.00,
1763318128.8895485,cpu,cpu_router,1.054,4847,23,expert_selection,True,10.00,
1763318128.8896775,igpu,igpu_expert_ffn_layer_23,0.003,4848,23,expert_ffn,True,20.00,
1763318128.889818,igpu,igpu_attention_layer_24,0.002,4849,24,attention_layernorm,True,20.00,
1763318128.8899567,igpu,igpu_attention_layer_24,0.002,4850,24,attention_qkv_proj,True,20.00,
1763318128.8900843,igpu,cpu_router,0.003,4851,24,router_logits,True,20.00,
1763318128.8912978,cpu,cpu_router,1.054,4852,24,expert_selection,True,10.00,
1763318128.8914747,igpu,igpu_expert_ffn_layer_24,0.006,4853,24,expert_ffn,True,20.00,
1763318128.8916848,igpu,igpu_attention_layer_25,0.003,4854,25,attention_layernorm,True,20.00,
1763318128.891902,igpu,igpu_attention_layer_25,0.003,4855,25,attention_qkv_proj,True,20.00,
1763318128.8920655,igpu,cpu_router,0.003,4856,25,router_logits,True,20.00,
1763318128.8932621,cpu,cpu_router,1.054,4857,25,expert_selection,True,10.00,
1763318128.893413,igpu,igpu_expert_ffn_layer_25,0.003,4858,25,expert_ffn,True,20.00,
1763318128.8935776,igpu,igpu_attention_layer_26,0.003,4859,26,attention_layernorm,True,20.00,
1763318128.8937318,igpu,igpu_attention_layer_26,0.003,4860,26,attention_qkv_proj,True,20.00,
1763318128.89387,igpu,cpu_router,0.002,4861,26,router_logits,True,20.00,
1763318128.8950574,cpu,cpu_router,1.053,4862,26,expert_selection,True,10.00,
1763318128.895194,igpu,igpu_expert_ffn_layer_26,0.003,4863,26,expert_ffn,True,20.00,
1763318128.8953457,igpu,igpu_attention_layer_27,0.003,4864,27,attention_layernorm,True,20.00,
1763318128.8954892,igpu,igpu_attention_layer_27,0.003,4865,27,attention_qkv_proj,True,20.00,
1763318128.895639,igpu,cpu_router,0.002,4866,27,router_logits,True,20.00,
1763318128.8968627,cpu,cpu_router,1.054,4867,27,expert_selection,True,10.00,
1763318128.8970506,igpu,igpu_expert_ffn_layer_27,0.004,4868,27,expert_ffn,True,20.00,
1763318128.8972325,igpu,igpu_attention_layer_28,0.003,4869,28,attention_layernorm,True,20.00,
1763318128.89739,igpu,igpu_attention_layer_28,0.003,4870,28,attention_qkv_proj,True,20.00,
1763318128.8975258,igpu,cpu_router,0.003,4871,28,router_logits,True,20.00,
1763318128.898701,cpu,cpu_router,1.053,4872,28,expert_selection,True,10.00,
1763318128.898838,igpu,igpu_expert_ffn_layer_28,0.003,4873,28,expert_ffn,True,20.00,
1763318128.8989875,igpu,igpu_attention_layer_29,0.002,4874,29,attention_layernorm,True,20.00,
1763318128.8991532,igpu,igpu_attention_layer_29,0.003,4875,29,attention_qkv_proj,True,20.00,
1763318128.8992996,igpu,cpu_router,0.002,4876,29,router_logits,True,20.00,
1763318128.9004786,cpu,cpu_router,1.053,4877,29,expert_selection,True,10.00,
1763318128.9006064,igpu,igpu_expert_ffn_layer_29,0.003,4878,29,expert_ffn,True,20.00,
1763318128.9007466,igpu,igpu_attention_layer_30,0.002,4879,30,attention_layernorm,True,20.00,
1763318128.900907,igpu,igpu_attention_layer_30,0.002,4880,30,attention_qkv_proj,True,20.00,
1763318128.9010704,igpu,cpu_router,0.003,4881,30,router_logits,True,20.00,
1763318128.9022763,cpu,cpu_router,1.053,4882,30,expert_selection,True,10.00,
1763318128.902437,igpu,igpu_expert_ffn_layer_30,0.007,4883,30,expert_ffn,True,20.00,
1763318128.9025772,igpu,igpu_attention_layer_31,0.002,4884,31,attention_layernorm,True,20.00,
1763318128.9027092,igpu,igpu_attention_layer_31,0.002,4885,31,attention_qkv_proj,True,20.00,
1763318128.9028459,igpu,cpu_router,0.003,4886,31,router_logits,True,20.00,
1763318128.9040334,cpu,cpu_router,1.053,4887,31,expert_selection,True,10.00,
1763318128.9041495,igpu,igpu_expert_ffn_layer_31,0.004,4888,31,expert_ffn,True,20.00,
1763318128.9053295,cpu,cpu_layernorm_layer_32,1.053,4889,32,final_layernorm,True,10.00,
1763318128.9065013,cpu,cpu_lm_head,1.053,4890,33,lm_head,True,10.00,
1763318129.3836975,cpu,cpu_embedding,1.044,4891,-1,embedding,True,10.00,
1763318129.3841856,igpu,igpu_attention_layer_0,0.032,4892,0,attention_layernorm,True,20.00,
1763318129.3845227,igpu,igpu_attention_layer_0,0.002,4893,0,attention_qkv_proj,True,20.00,
1763318129.3847725,igpu,cpu_router,0.001,4894,0,router_logits,True,20.00,
1763318129.3860505,cpu,cpu_router,1.053,4895,0,expert_selection,True,10.00,
1763318129.3863778,igpu,igpu_expert_ffn_layer_0,0.013,4896,0,expert_ffn,True,20.00,
1763318129.3867977,igpu,igpu_attention_layer_1,0.009,4897,1,attention_layernorm,True,20.00,
1763318129.3873982,igpu,igpu_attention_layer_1,0.009,4898,1,attention_qkv_proj,True,20.00,
1763318129.3878484,igpu,cpu_router,0.009,4899,1,router_logits,True,20.00,
1763318129.3892486,cpu,cpu_router,1.058,4900,1,expert_selection,True,10.00,
1763318129.3894935,igpu,igpu_expert_ffn_layer_1,0.010,4901,1,expert_ffn,True,20.00,
1763318129.3897362,igpu,igpu_attention_layer_2,0.006,4902,2,attention_layernorm,True,20.00,
1763318129.3899615,igpu,igpu_attention_layer_2,0.005,4903,2,attention_qkv_proj,True,20.00,
1763318129.3901641,igpu,cpu_router,0.005,4904,2,router_logits,True,20.00,
1763318129.3914025,cpu,cpu_router,1.056,4905,2,expert_selection,True,10.00,
1763318129.3915942,igpu,igpu_expert_ffn_layer_2,0.006,4906,2,expert_ffn,True,20.00,
1763318129.3918061,igpu,igpu_attention_layer_3,0.005,4907,3,attention_layernorm,True,20.00,
1763318129.3920612,igpu,igpu_attention_layer_3,0.005,4908,3,attention_qkv_proj,True,20.00,
1763318129.3922305,igpu,cpu_router,0.004,4909,3,router_logits,True,20.00,
1763318129.3935292,cpu,cpu_router,1.059,4910,3,expert_selection,True,10.00,
1763318129.3937292,igpu,igpu_expert_ffn_layer_3,0.009,4911,3,expert_ffn,True,20.00,
1763318129.3938923,igpu,igpu_attention_layer_4,0.006,4912,4,attention_layernorm,True,20.00,
1763318129.3940477,igpu,igpu_attention_layer_4,0.006,4913,4,attention_qkv_proj,True,20.00,
1763318129.3941631,igpu,cpu_router,0.004,4914,4,router_logits,True,20.00,
1763318129.395319,cpu,cpu_router,1.055,4915,4,expert_selection,True,10.00,
1763318129.3954217,igpu,igpu_expert_ffn_layer_4,0.003,4916,4,expert_ffn,True,20.00,
1763318129.3955312,igpu,igpu_attention_layer_5,0.003,4917,5,attention_layernorm,True,20.00,
1763318129.3956347,igpu,igpu_attention_layer_5,0.003,4918,5,attention_qkv_proj,True,20.00,
1763318129.39573,igpu,cpu_router,0.003,4919,5,router_logits,True,20.00,
1763318129.3968818,cpu,cpu_router,1.055,4920,5,expert_selection,True,10.00,
1763318129.3969839,igpu,igpu_expert_ffn_layer_5,0.004,4921,5,expert_ffn,True,20.00,
1763318129.3970983,igpu,igpu_attention_layer_6,0.003,4922,6,attention_layernorm,True,20.00,
1763318129.3972166,igpu,igpu_attention_layer_6,0.003,4923,6,attention_qkv_proj,True,20.00,
1763318129.3973832,igpu,cpu_router,0.007,4924,6,router_logits,True,20.00,
1763318129.398584,cpu,cpu_router,1.058,4925,6,expert_selection,True,10.00,
1763318129.3988266,igpu,igpu_expert_ffn_layer_6,0.009,4926,6,expert_ffn,True,20.00,
1763318129.399181,igpu,igpu_attention_layer_7,0.004,4927,7,attention_layernorm,True,20.00,
1763318129.3995292,igpu,igpu_attention_layer_7,0.003,4928,7,attention_qkv_proj,True,20.00,
1763318129.3996391,igpu,cpu_router,0.003,4929,7,router_logits,True,20.00,
1763318129.4008045,cpu,cpu_router,1.056,4930,7,expert_selection,True,10.00,
1763318129.4011474,igpu,igpu_expert_ffn_layer_7,0.004,4931,7,expert_ffn,True,20.00,
1763318129.4014559,igpu,igpu_attention_layer_8,0.003,4932,8,attention_layernorm,True,20.00,
1763318129.401577,igpu,igpu_attention_layer_8,0.003,4933,8,attention_qkv_proj,True,20.00,
1763318129.4016783,igpu,cpu_router,0.003,4934,8,router_logits,True,20.00,
1763318129.402844,cpu,cpu_router,1.055,4935,8,expert_selection,True,10.00,
1763318129.4029565,igpu,igpu_expert_ffn_layer_8,0.005,4936,8,expert_ffn,True,20.00,
1763318129.4030821,igpu,igpu_attention_layer_9,0.006,4937,9,attention_layernorm,True,20.00,
1763318129.403191,igpu,igpu_attention_layer_9,0.003,4938,9,attention_qkv_proj,True,20.00,
1763318129.4032886,igpu,cpu_router,0.004,4939,9,router_logits,True,20.00,
1763318129.4044793,cpu,cpu_router,1.058,4940,9,expert_selection,True,10.00,
